333,1.0
334,1.5
335,0.5
336,3.0
337,2.0
338,2.0
339,1.5
340,1.5
341,1.5
342,0.0
343,1.0
344,3.0
345,2.0
346,2.0
347,2.0
348,0.5
349,1.5
350,2.0
351,2.0
352,2.0
353,1.0
354,2.5
355,1.5
356,1.5
357,1.5
358,1.5
359,0.5
360,1.0
361,1.0
362,2.0
363,0.5
364,1.0
365,1.0
366,2.0
367,0.0
368,3.0
369,2.0
370,0.5
371,2.0
372,1.5
373,2.0
374,0.0
375,0.5
376,1.5
377,1.0
378,2.0
379,1.0
380,1.0
381,2.0
382,2.0
383,2.0
384,2.0
385,2.0
386,1.0
387,2.0
388,2.0
389,2.0
390,0.5
391,1.5
392,2.0
393,0.0
394,2.5
395,1.0
396,1.5
397,2.0
398,3.0
399,2.0
400,0.5
401,0.0
402,3.0
403,0.0
404,0.5
405,2.0
406,1.5
407,2.0
408,1.5
409,2.0
410,1.0
411,1.5
412,1.0
413,2.0
414,2.0
415,0.5
416,2.0
417,2.0
418,2.0
419,1.5
420,1.0
421,2.0
422,0.0
423,2.0
424,1.5
425,0.5
426,2.0
427,0.5
428,0.0
429,2.0
430,2.0
431,1.0
432,0.5
433,0.5
434,2.0
435,0.5
436,1.0
437,2.0
438,0.0
439,0.0
440,1.5
441,3.0
442,1.0
443,2.0
444,3.0
445,1.5
446,0.5
447,0.5
448,1.5
449,1.0
450,1.5
451,1.5
452,2.0
453,2.0
454,0.0
455,2.0
456,0.0
457,3.0
458,2.0
459,0.5
460,2.0
461,3.0
462,1.0
463,2.0
464,1.0
465,3.0
466,0.0
467,2.0
468,1.5
469,1.0
470,0.5
471,2.0
472,2.5
473,2.0
474,1.0
475,3.0
476,2.5
477,2.0
478,1.0
479,1.0
480,1.0
481,0.0
482,1.0
483,2.0
484,1.5
485,0.5
486,0.0
487,3.0
488,2.0
489,0.5
490,2.0
491,0.0
492,0.0
493,2.0
494,0.5
495,1.5
496,1.0
497,1.0
498,1.5
499,2.0
500,0.5
501,2.0
502,0.0
503,0.5
504,0.0
505,0.5
506,2.0
507,2.0
508,1.0
509,2.0
510,0.5
511,2.0
512,2.0
513,1.5
514,2.0
515,0.0
516,1.0
517,1.5
518,0.0
519,1.5
520,0.5
521,1.5
522,1.0
523,2.5
524,2.0
525,0.5
526,2.0
527,2.0
528,2.0
529,1.5
530,0.5
531,0.5
532,0.0
533,2.5
534,2.0
535,1.5
536,2.0
537,2.0
538,1.5
539,1.5
540,2.0
541,1.0
542,2.0
543,1.5
544,1.0
545,2.0
546,2.0
547,2.0
548,2.0
549,0.5
550,0.5
551,2.0
552,2.0
553,2.0
554,2.0
555,2.0
556,2.0
557,2.0
558,1.0
559,1.5
560,2.5
561,0.0
562,1.5
563,0.5
564,2.0
565,1.5
566,2.0
567,2.5
568,0.5
569,0.5
570,1.0
571,0.0
572,2.0
573,1.5
574,2.0
575,2.0
576,0.5
577,2.0
578,1.5
579,0.5
580,1.5
581,0.0
582,3.0
583,2.0
584,2.0
585,2.0
586,1.5
587,1.5
588,1.0
589,0.5
590,3.0
591,0.5
592,1.5
593,2.0
594,2.0
595,1.0
596,0.5
597,1.0
598,2.5
599,1.0
600,2.0
601,2.5
602,0.0
603,1.0
604,2.0
605,1.5
606,0.5
607,3.0
608,2.0
609,0.5
610,0.0
611,1.5
612,2.0
613,0.0
614,2.0
615,0.5
616,0.5
617,0.5
618,0.5
619,1.0
620,0.5
621,1.0
622,2.0
623,2.0
624,2.0
625,1.5
626,2.5
627,0.5
628,2.5
629,2.0
630,0.5
631,0.5
632,2.0
633,0.0
634,2.0
635,1.0
636,0.5
637,1.5
638,2.5
639,2.0
640,2.5
641,2.0
642,2.0
643,1.5
644,2.0
645,1.0
646,1.0
647,0.0
648,2.0
649,2.0
650,2.0
651,2.0
652,1.0
653,2.0
654,1.0
655,1.5
656,3.0
657,2.0
658,0.5
659,1.0
660,2.0
661,1.0
662,1.5
663,2.0
664,0.5
665,0.5
666,0.5
667,1.0
668,0.0
669,1.0
670,2.0
671,2.0
672,0.5
673,0.5
674,2.0
675,2.0
676,1.5
677,0.0
678,0.5
679,2.5
680,2.0
681,2.0
682,2.0
683,0.5
684,1.0
685,1.5
686,0.0
687,0.5
688,0.0
689,2.0
690,2.0
691,1.0
692,2.0
693,1.0
694,2.0
695,2.0
696,1.0
697,0.5
698,1.5
699,1.5
700,1.0
701,1.5
702,2.0
703,2.0
704,0.5
705,1.5
706,2.0
707,2.0
708,0.5
709,0.0
710,0.5
711,2.0
712,1.0
713,2.5
714,2.0
715,2.0
716,1.5
717,1.5
718,1.5
719,1.0
720,0.5
721,1.0
722,1.5
723,0.5
724,2.0
725,2.0
726,0.0
727,3.0
728,0.5
729,2.5
730,1.5
731,1.5
732,2.0
733,1.5
734,0.5
735,0.5
736,1.5
737,0.5
738,2.0
739,1.5
740,1.0
741,1.0
742,1.0
743,0.0
744,0.5
745,1.5
746,2.0
747,2.5
748,0.5
749,2.0
750,2.0
751,3.0
752,2.0
753,1.0
754,1.5
755,1.0
756,3.0
757,2.0
758,0.5
759,3.0
760,1.5
761,0.5
762,1.0
763,1.0
764,3.0
765,0.5
766,1.0
767,1.0
768,1.5
769,1.0
770,1.5
771,2.0
772,1.0
773,2.0
774,1.5
775,1.0
776,2.5
777,1.0
778,1.5
779,1.5
780,2.5
781,1.5
782,1.0
783,1.5
784,1.0
785,1.0
786,1.0
787,0.5
788,1.5
789,1.5
790,1.0
791,2.0
792,0.5
793,3.0
794,2.0
795,0.0
796,1.0
797,3.0
798,2.0
799,2.0
