665,0
666,3
667,0
668,0
669,0
677,0
679,0
680,0
682,3
684,0
687,0
688,3
689,0
690,0
691,0
692,0
693,0
695,0
696,0
699,0
702,0
704,0
705,3
707,0
708,0
710,0
711,0
712,0
714,3
717,0
720,0
725,0
728,0
730,0
734,3
742,0
743,0
745,0
746,0
748,0
749,0
750,0
754,0
755,0
756,3
757,3
759,3
763,0
766,0
768,0
771,0
772,3
775,3
778,3
780,3
787,3
791,0
800,0
803,0
805,0
807,3
808,3
809,0
816,3
817,0
819,0
821,0
823,0
828,3
831,0
835,0
836,3
843,0
845,0
849,0
851,0
861,0
862,0
863,0
864,0
865,3
866,0
869,0
873,0
875,0
876,0
879,0
880,3
881,0
886,0
890,3
893,3
903,0
906,0
908,0
910,0
911,3
914,3
915,0
916,3
917,3
921,0
923,0
925,0
927,0
928,0
929,0
930,0
934,0
935,0
937,3
939,0
941,0
942,0
943,3
946,3
947,0
950,3
955,0
956,3
959,0
962,3
963,0
965,3
969,3
970,3
973,0
980,0
986,0
991,3
992,0
995,0
997,0
998,0
999,0
1000,0
1002,0
1003,0
1005,3
1009,3
1013,0
1014,0
1015,3
1017,0
1019,3
1021,3
1022,3
1023,0
1024,3
1029,0
1039,3
1042,0
1043,3
1044,0
1047,0
1051,0
1053,0
1054,3
1058,0
1059,3
1061,0
1067,0
1068,3
1072,0
1073,3
1077,3
1078,0
1079,0
1080,0
1085,0
1088,0
1094,0
1095,0
1100,3
1105,0
1106,0
1109,0
1112,0
1113,0
1116,0
1119,0
1120,0
1121,0
1124,3
1125,3
1127,3
1132,3
1135,0
1143,0
1145,3
1146,0
1147,0
1149,0
1150,0
1154,3
1157,0
1160,0
1162,0
1163,0
1164,3
1167,3
1169,3
1171,3
1175,3
1178,0
1179,0
1188,3
1191,3
1193,0
1196,0
1203,0
1208,3
1209,0
1211,0
1212,3
1223,0
1226,3
1227,0
1231,0
1235,0
1236,3
1238,0
1241,0
1243,0
1248,0
1249,3
1251,0
1252,0
1255,0
1256,0
1258,0
1259,0
1260,0
1262,0
1263,3
1264,0
1266,0
1281,0
1288,0
1291,0
1293,0
1295,3
1296,0
1297,0
1298,3
1300,0
1302,0
1303,0
1306,3
1310,0
1313,3
1315,0
1318,0
1320,0
1323,3
1324,3
1327,0
1328,3
1331,0
1336,0
1341,3
1344,0
1345,0
1348,0
1349,0
1351,3
1353,0
1356,0
1357,3
1361,0
1363,0
1366,0
1368,0
1370,0
1374,0
1375,0
1380,0
1381,0
1382,3
1383,3
1384,0
1392,3
1393,0
1398,0
1399,2
1401,0
1402,0
1404,0
1406,0
1409,0
1413,0
1419,0
1421,0
1427,0
1428,3
1433,0
1436,0
1437,3
1440,0
1442,0
1447,0
1448,3
1451,0
1454,0
1457,3
1462,0
1467,0
1469,3
1470,0
1472,0
1473,0
1480,0
1481,0
1482,3
1486,0
1487,0
1488,0
1489,0
1491,0
1493,0
1494,0
1495,3
1500,0
1503,3
1508,3
1512,0
1513,0
1514,0
1515,3
1517,0
1518,3
1523,3
1524,0
1526,0
1527,0
1533,3
1537,0
1540,3
1541,0
1544,0
1546,0
1549,0
1551,0
1553,3
1554,0
1556,3
1557,0
1558,3
1562,3
1563,0
1565,0
1567,0
1568,0
1569,3
1570,0
1572,0
1577,3
1581,0
1582,3
1584,3
1585,0
1586,0
1591,0
1593,3
1595,0
1596,0
1598,0
1599,0
1605,0
1606,3
1609,0
1610,0
1611,0
1613,0
1619,0
1620,0
1623,3
1625,0
1629,0
1637,0
1638,0
1644,3
1645,0
1650,0
1651,0
1653,3
1657,0
1658,3
1660,0
1664,0
1665,0
1666,3
1667,0
1672,0
1673,0
1679,0
1680,0
1690,0
1692,0
1697,0
1698,0
1700,0
1701,0
1702,3
1703,0
1707,0
1712,3
1713,0
1714,0
1722,0
1723,0
1724,0
1728,0
1729,0
1730,0
1731,0
1732,0
1734,0
1735,3
1736,0
1737,0
1738,3
1739,3
1742,0
1743,0
1748,0
1752,0
1753,0
1754,0
1755,3
1759,0
1761,0
1762,0
1766,3
1767,0
1769,0
1772,0
1777,3
1778,0
1779,3
1781,0
1782,3
1786,3
1789,0
1791,0
1793,0
1795,0
1801,3
1804,0
1807,3
1808,3
1812,0
1818,3
1820,0
1821,3
1823,3
1826,0
1829,0
1832,3
1833,3
1835,0
1838,3
1839,3
1841,0
1846,3
1847,3
1849,0
1850,0
1851,0
1853,0
1855,0
1856,3
1859,3
1860,0
1861,3
1869,0
1870,0
1873,3
1876,3
1877,0
1879,0
1881,0
1882,0
1884,0
1886,0
1890,0
1891,0
1894,3
1895,3
1897,0
1902,3
1903,0
1905,0
1909,0
1910,0
1913,3
1914,0
1915,3
1918,3
1925,0
1930,0
1932,0
1933,3
1937,3
1945,0
1948,3
1952,0
1957,0
1966,3
1971,0
1972,0
1973,3
1974,0
1977,0
1978,0
1980,3
1982,3
1988,0
1998,0
