id,battery_power,blue,clock_speed,dual_sim,fc,four_g,int_memory,m_dep,mobile_wt,n_cores,pc,px_height,px_width,ram,sc_h,sc_w,talk_time,three_g,touch_screen,wifi
31,0.2131704005431093,0.0,0.0587751123776796,0.0,0.1875,0.0,0.5806451612903226,0.0117657449575296,0.8907563025210085,1.0,0.05,0.9137001078748652,0.8119079837618404,0.8388059701492538,0.7142857142857143,0.625,0.0555555555555555,0.0,0.0,0.0
34,0.4317718940936863,0.0,0.6619190034719797,1.0,0.0,1.0,0.5645161290322581,0.5988564357885017,0.2605042016806722,0.8571428571428572,0.25,0.22330097087378645,0.9614343707713128,0.648032564450475,0.2857142857142857,0.25,0.4999999999999999,1.0,0.0,0.0
36,0.4650373387644263,0.0,0.0952671855387615,1.0,0.0625,1.0,0.6290322580645161,0.5931878676086064,0.7647058823529412,0.2857142857142857,0.35,0.7157497303128371,0.1427604871447902,0.648032564450475,0.6428571428571429,0.5625,0.6111111111111112,1.0,1.0,1.0
37,0.4650373387644263,1.0,0.8379820868535934,0.0,0.0625,1.0,0.0967741935483871,0.4436098975795835,0.9747899159663864,1.0,0.65,0.13160733549083062,0.3376184032476319,0.8146540027137043,0.8571428571428571,0.3125,0.0555555555555555,1.0,0.0,1.0
40,0.4650373387644263,1.0,0.6418331333920975,0.0,0.125,0.0,0.935483870967742,0.6288956065010528,0.1764705882352941,0.5714285714285714,0.2,0.35760517799352753,0.3112313937753721,0.1080054274084124,0.2857142857142857,0.3125,0.4999999999999999,1.0,1.0,0.0
47,0.4650373387644263,1.0,0.64443674021438,0.0,0.125,1.0,0.2258064516129032,0.5964567280015738,0.1764705882352941,0.1428571428571428,0.55,0.35760517799352753,0.8240866035182679,0.648032564450475,0.2857142857142857,0.0,0.1666666666666666,1.0,0.0,0.0
52,0.4317718940936863,0.0,0.0558906691530021,1.0,0.0,1.0,0.0,0.8477124033532991,0.2605042016806722,0.1428571428571428,0.1,0.05987055016181221,0.527063599458728,0.8146540027137043,0.2857142857142857,0.125,1.0,1.0,1.0,0.0
54,0.4650373387644263,0.0,0.3616340824021154,0.0,0.4375,0.0,0.8387096774193549,0.4248688055166524,0.8571428571428571,0.5714285714285714,0.55,0.7157497303128371,0.148849797023004,0.4621438263229308,0.0,0.125,0.5555555555555556,1.0,1.0,1.0
58,0.4650373387644263,0.0,0.3281620471189979,0.0,0.125,1.0,0.3387096774193548,0.0080396305493851,0.453781512605042,0.2857142857142857,0.8500000000000001,0.7157497303128371,0.6447902571041949,0.9109905020352782,0.2142857142857143,0.125,0.3888888888888889,1.0,1.0,0.0
60,0.0597420230821452,0.0,0.0142697048224931,1.0,0.3125,1.0,0.2903225806451612,0.0196582012760739,0.2100840336134454,0.0,0.55,0.07551240560949292,1.0,0.0051560379918588,0.1428571428571429,0.25,0.2777777777777777,1.0,0.0,0.0
62,0.4650373387644263,0.0,0.0144768501684288,0.0,0.0,1.0,0.8548387096774194,0.1518266914696358,0.2689075630252101,0.7142857142857142,0.5,0.35760517799352753,0.4411366711772666,0.9959294436906376,0.2857142857142857,0.4375,0.2222222222222222,1.0,0.0,1.0
64,0.4650373387644263,1.0,0.368063966727337,1.0,0.0625,1.0,0.467741935483871,0.0622897497195823,0.6134453781512604,0.2857142857142857,0.7000000000000001,0.7157497303128371,0.148849797023004,1.0,0.9285714285714284,0.125,0.3888888888888889,1.0,1.0,1.0
66,0.130346232179226,0.0,0.0860650429098577,0.0,0.0,1.0,0.9838709677419356,0.847832352663117,0.2605042016806722,0.0,0.1,0.36893203883495146,0.8788903924221922,0.8146540027137043,0.2857142857142857,0.25,0.6666666666666665,1.0,1.0,1.0
69,0.4528173794976239,1.0,0.0143359253644061,1.0,0.25,0.0,0.467741935483871,0.3619287795439502,0.9243697478991596,0.0,0.3,0.6289104638619202,0.7070365358592694,0.9975576662143828,0.9285714285714284,0.625,1.0,0.0,0.0,1.0
71,0.5112016293279023,1.0,0.0143550402354321,1.0,0.1875,0.0,0.8225806451612904,0.0075688650747723,0.6302521008403362,0.5714285714285714,0.7000000000000001,0.029126213592233007,0.7848443843031123,0.8388059701492538,0.7857142857142857,0.0625,0.7222222222222221,1.0,0.0,0.0
75,0.9775967413441954,0.0,0.087603071419948,0.0,0.4375,1.0,0.0483870967741935,0.4065848162373408,0.9159663865546218,0.4285714285714285,0.55,0.13969795037756202,0.6914749661705006,0.9975576662143828,1.0,0.0,0.9444444444444444,1.0,0.0,1.0
76,0.0597420230821452,0.0,0.0142859982647073,1.0,0.0,1.0,0.2903225806451612,0.0201866443062599,0.0672268907563025,0.0,0.55,0.07551240560949292,1.0,0.0051560379918588,0.1428571428571429,0.0625,0.0,1.0,0.0,0.0
79,0.4650373387644263,1.0,0.877584905415572,0.0,0.1875,1.0,0.2580645161290322,0.3668047420508515,0.8991596638655462,0.7142857142857142,0.8,0.13160733549083062,0.46617050067659,0.4621438263229308,0.7142857142857143,0.125,0.4999999999999999,1.0,0.0,0.0
80,0.130346232179226,1.0,0.07998155566441,0.0,0.0,1.0,0.1935483870967742,0.1086304789576988,0.5882352941176471,0.1428571428571428,1.0,0.35760517799352753,0.148849797023004,0.3644504748982361,0.7857142857142857,0.1875,0.2222222222222222,1.0,1.0,1.0
81,0.5112016293279023,1.0,0.0140285724779566,0.0,0.0,0.0,0.7258064516129032,0.8476968211017513,0.7478991596638654,0.0,0.8500000000000001,0.05987055016181221,0.8788903924221922,0.8146540027137043,0.6428571428571429,0.5,0.2777777777777777,1.0,0.0,0.0
83,0.8995247793618465,0.0,0.0142685493970436,1.0,0.0,1.0,0.2903225806451612,0.0184455002618018,0.2100840336134454,0.0,0.55,0.14617044228694712,1.0,0.0051560379918588,0.1428571428571429,0.25,0.2777777777777777,1.0,0.0,0.0
87,0.4650373387644263,0.0,0.981853023043022,1.0,0.0,0.0,0.6774193548387097,0.02104753750881,0.7563025210084034,0.2857142857142857,0.9,0.9137001078748652,0.4411366711772666,1.0,0.7857142857142857,0.0,0.7222222222222221,1.0,1.0,1.0
88,0.5241004752206381,0.0,0.0142641940261118,1.0,0.0,1.0,0.8387096774193549,0.0192419536977084,0.9495798319327732,0.0,0.2,0.27777777777777773,1.0,0.0051560379918588,0.1428571428571429,0.0,0.6666666666666665,1.0,0.0,0.0
89,0.0285132382892057,1.0,0.965390055711528,1.0,0.0,1.0,0.8387096774193549,0.1405906047958791,0.7563025210084034,0.0,0.75,0.4654800431499461,0.6400541271989175,0.5297150610583448,0.7857142857142857,0.0,0.6666666666666665,1.0,1.0,0.0
92,0.691785471826205,1.0,0.9543143394817868,0.0,0.0,0.0,0.2096774193548387,0.9145210621934672,0.6722689075630252,0.0,0.1,0.24649406688241635,0.46617050067659,0.2132971506105834,0.8571428571428571,0.1875,0.7777777777777777,1.0,1.0,0.0
93,0.4650373387644263,1.0,0.8464322634946253,1.0,0.0,1.0,0.6774193548387097,0.0887490436993987,0.2016806722689076,0.2857142857142857,0.05,0.13160733549083062,0.951962110960758,0.5297150610583448,0.9285714285714284,0.1875,0.3888888888888889,1.0,0.0,0.0
97,0.4650373387644263,0.0,0.2739300817424241,0.0,0.0,1.0,0.1612903225806451,0.0161703413844898,0.7478991596638654,1.0,0.35,0.10895361380798273,0.7070365358592694,0.4621438263229308,1.0,0.25,0.3333333333333333,1.0,1.0,0.0
99,0.3455532926001358,1.0,0.0060582343975595,0.0,0.0,1.0,0.7580645161290323,0.0207653793908868,0.9831932773109244,0.4285714285714285,0.75,0.15210355987055013,0.8761840324763195,0.8146540027137043,0.9285714285714284,0.5,0.3333333333333333,1.0,0.0,1.0
100,0.8995247793618465,0.0,0.0143296990522648,1.0,0.0,0.0,0.3548387096774194,0.4431829730532596,0.638655462184874,0.2857142857142857,0.0,0.5717367853290184,0.8761840324763195,0.3590230664857531,0.0,0.125,0.2222222222222222,0.0,1.0,0.0
103,0.4650373387644263,0.0,0.0144005404126231,0.0,0.1875,0.0,0.4838709677419355,0.5920844065494314,0.9831932773109244,0.5714285714285714,0.8,0.6774541531823085,0.2368064952638701,0.648032564450475,0.7142857142857143,0.0625,0.7222222222222221,1.0,0.0,1.0
106,0.6313645621181262,1.0,0.8946448986555469,0.0,0.0,0.0,0.6935483870967742,0.364436219291302,0.5378151260504201,0.0,0.65,0.6251348435814456,0.46617050067659,0.208955223880597,0.2857142857142857,0.125,0.9444444444444444,1.0,0.0,0.0
107,0.5241004752206381,0.0,0.5855332660760593,1.0,0.3125,1.0,0.2903225806451612,0.0205361533983081,0.9495798319327732,0.0,0.2,0.14617044228694712,1.0,0.0051560379918588,0.1428571428571429,0.25,0.6666666666666665,1.0,0.0,0.0
110,0.130346232179226,0.0,0.0142502957949881,1.0,0.0,1.0,0.6290322580645161,0.0204157579553958,0.0420168067226891,0.0,0.2,0.07551240560949292,1.0,0.0051560379918588,0.1428571428571429,0.25,0.2777777777777777,1.0,0.0,0.0
111,0.9904955872369312,1.0,0.3283392706558732,0.0,0.0,1.0,0.7741935483870968,0.8477842329419766,0.6722689075630252,0.1428571428571428,0.05,0.17745415318230853,0.9614343707713128,0.8146540027137043,0.1428571428571429,0.375,0.1111111111111111,1.0,1.0,0.0
116,0.7182620502376104,0.0,0.1324118585407339,0.0,0.0,1.0,0.0967741935483871,0.1012242374975896,0.2605042016806722,0.8571428571428572,0.35,0.26321467098166124,0.148849797023004,0.9109905020352782,0.2142857142857143,0.0,0.0,1.0,1.0,1.0
117,0.130346232179226,0.0,0.0142674527145546,1.0,0.0,1.0,0.2903225806451612,0.0210768742705109,0.2100840336134454,0.0,0.2,0.07551240560949292,1.0,0.0051560379918588,0.1428571428571429,0.25,0.2777777777777777,1.0,0.0,0.0
126,0.0597420230821452,0.0,0.0142606031970199,1.0,0.0,1.0,0.2903225806451612,0.02084426177127,0.2100840336134454,0.0,0.2,0.15480043149946063,0.4830852503382949,0.0051560379918588,0.1428571428571429,0.25,0.2777777777777777,1.0,0.0,0.0
128,0.130346232179226,0.0,0.01439289676093,0.0,0.0,1.0,0.1935483870967742,0.4335767013129197,0.1932773109243697,0.7142857142857142,0.35,0.07335490830636461,0.1427604871447902,0.648032564450475,0.3571428571428571,0.3125,0.8888888888888888,1.0,0.0,0.0
129,0.8995247793618465,0.0,0.0142743910090448,1.0,0.0,1.0,0.2903225806451612,0.0203313026921195,0.0420168067226891,0.0,0.2,0.14617044228694712,1.0,0.0051560379918588,0.1428571428571429,0.25,0.2777777777777777,1.0,0.0,0.0
133,0.4650373387644263,1.0,0.8946699978000496,1.0,0.0,1.0,0.9838709677419356,0.9106575960441402,0.4621848739495798,0.2857142857142857,0.75,0.6251348435814456,0.6833558863328824,0.4621438263229308,0.9285714285714284,0.9375,0.4999999999999999,1.0,0.0,1.0
140,0.0,1.0,0.1259819097307588,0.0,0.25,0.0,0.3548387096774194,0.3992133731586084,0.2521008403361344,0.5714285714285714,0.15,0.6709816612729235,0.2577807848443842,0.3590230664857531,0.6428571428571429,0.5625,1.0,0.0,1.0,0.0
143,0.5241004752206381,0.0,0.6161779571755011,1.0,0.125,0.0,0.1935483870967742,0.4282762890761104,0.0420168067226891,0.2857142857142857,0.35,0.7157497303128371,0.1427604871447902,0.4621438263229308,0.5,0.5,0.0555555555555555,0.0,1.0,0.0
144,0.5112016293279023,0.0,0.0143509657706875,1.0,0.0,0.0,0.1612903225806451,0.1034807300798065,0.5798319327731093,0.7142857142857142,1.0,0.9137001078748652,0.9627875507442488,0.330257801899593,0.8571428571428571,0.0625,0.4999999999999999,0.0,0.0,0.0
145,0.8995247793618465,0.0,0.0142688373700532,1.0,0.0,1.0,0.2903225806451612,0.019875455130427,0.2100840336134454,0.0,0.2,0.27777777777777773,1.0,0.0051560379918588,0.1428571428571429,0.25,0.2777777777777777,1.0,0.0,0.0
149,0.0400543109300746,1.0,0.0121936106692529,1.0,0.0,0.0,0.3548387096774194,0.3631923537739343,0.4705882352941176,0.4285714285714285,0.45,0.05987055016181221,0.8788903924221922,0.8146540027137043,0.0,0.1875,0.5555555555555556,0.0,0.0,1.0
153,0.4317718940936863,0.0,0.4057145217385796,0.0,0.125,1.0,0.2258064516129032,0.1536983937176691,0.1764705882352941,0.1428571428571428,0.45,0.36893203883495146,0.3470906630581867,0.8146540027137043,0.7142857142857143,0.3125,0.1111111111111111,1.0,1.0,0.0
158,0.9904955872369312,1.0,0.0129931438798447,0.0,0.0,1.0,0.8225806451612904,0.012446151938027,0.7647058823529412,0.5714285714285714,0.45,0.033441208198489704,0.2530446549391069,0.0664857530529172,0.5,0.3125,0.3333333333333333,1.0,0.0,0.0
164,0.4650373387644263,1.0,0.3575219143937926,0.0,0.1875,0.0,0.4838709677419355,0.0120549137383675,0.6722689075630252,0.5714285714285714,0.75,0.5264293419633226,0.4411366711772666,0.1419267299864315,0.7857142857142857,0.75,0.0,1.0,0.0,1.0
166,0.4650373387644263,0.0,0.953468670079995,1.0,0.0,1.0,0.9838709677419356,0.4300012653868482,0.1764705882352941,0.8571428571428572,0.4,0.15210355987055013,0.148849797023004,0.0876526458616011,0.3571428571428571,0.0,0.2222222222222222,1.0,1.0,1.0
169,0.0285132382892057,0.0,0.5862832970796441,1.0,0.0,1.0,0.8387096774193549,0.0466774841087418,0.5462184873949579,0.8571428571428572,0.35,0.3851132686084143,0.3978349120433018,0.3611940298507463,0.2142857142857143,0.6875,0.0,1.0,0.0,1.0
171,0.4650373387644263,1.0,0.014338594856538,0.0,0.1875,0.0,0.1612903225806451,0.4315383948195854,0.1848739495798319,0.5714285714285714,0.35,0.7157497303128371,0.1427604871447902,0.4621438263229308,0.1428571428571429,0.375,0.6111111111111112,0.0,1.0,1.0
172,0.130346232179226,0.0,0.0142850451270467,1.0,0.0,1.0,0.4032258064516129,0.0412840212550639,0.9495798319327732,0.0,0.2,0.27777777777777773,1.0,0.0051560379918588,0.1428571428571429,0.25,0.2777777777777777,1.0,0.0,0.0
174,0.130346232179226,0.0,0.5919220625712764,1.0,0.0,1.0,0.6290322580645161,0.0297429610224868,0.0672268907563025,0.0,0.2,0.3268608414239483,1.0,0.0051560379918588,0.1428571428571429,0.25,0.2777777777777777,1.0,0.0,0.0
176,0.8995247793618465,0.0,0.0142512427491791,1.0,0.0,1.0,0.2903225806451612,0.0192395188696329,0.2100840336134454,0.0,0.2,0.27777777777777773,1.0,0.0051560379918588,0.1428571428571429,0.25,0.2777777777777777,1.0,0.0,0.0
177,0.691785471826205,0.0,0.014275587510399,1.0,0.0,1.0,0.2903225806451612,0.0219272331148569,0.2100840336134454,0.0,0.2,0.27777777777777773,1.0,0.0051560379918588,0.1428571428571429,0.25,0.2777777777777777,1.0,0.0,0.0
179,0.691785471826205,0.0,0.8316175229337919,0.0,0.0,0.0,0.0967741935483871,0.3619285332525566,0.4369747899159665,0.2857142857142857,0.2,0.16990291262135923,0.6400541271989175,0.2173677069199457,0.4285714285714286,0.3125,0.8888888888888888,1.0,0.0,0.0
181,0.9192124915139172,0.0,0.0143286907050549,0.0,0.0,0.0,0.5806451612903226,0.0172435831378036,0.9411764705882354,0.4285714285714285,0.5,0.10895361380798273,0.2368064952638701,0.8146540027137043,0.7142857142857143,0.4375,1.0,1.0,1.0,0.0
182,0.131704005431093,1.0,0.6794727282035964,1.0,0.0625,1.0,0.064516129032258,0.1238212017252111,0.907563025210084,1.0,0.1,0.09600862998921253,0.2516914749661705,0.3156037991858887,0.8571428571428571,0.25,0.7777777777777777,1.0,0.0,0.0
188,0.4650373387644263,0.0,0.0144435274511262,1.0,0.0,0.0,0.1612903225806451,0.1221744294132986,0.2773109243697479,0.7142857142857142,0.8500000000000001,0.19417475728155345,0.7848443843031123,0.4621438263229308,0.7857142857142857,0.0,0.2222222222222222,1.0,1.0,1.0
189,0.4650373387644263,0.0,0.3588301064331503,1.0,0.0,1.0,0.4032258064516129,0.6677390626034839,0.6638655462184874,0.8571428571428572,0.7000000000000001,0.40075512405609504,0.584573748308525,0.3590230664857531,0.2857142857142857,0.125,0.3333333333333333,1.0,1.0,1.0
191,0.4650373387644263,0.0,0.8809731419618472,0.0,0.0,0.0,0.4032258064516129,0.0898238258541479,0.9243697478991596,0.0,0.9,0.14617044228694712,0.4830852503382949,0.0051560379918588,0.0,0.1875,0.7222222222222221,1.0,1.0,1.0
192,0.4650373387644263,0.0,0.8263897598532697,1.0,0.0,0.0,0.7580645161290323,0.9037104298592504,0.3529411764705882,0.8571428571428572,0.45,0.5841423948220065,0.7070365358592694,0.4621438263229308,0.5,0.125,0.5555555555555556,1.0,0.0,1.0
195,0.4650373387644263,0.0,0.5403877855058992,1.0,0.0,0.0,0.3548387096774194,0.4403162308902872,0.5546218487394957,0.7142857142857142,0.2,0.6289104638619202,0.8761840324763195,0.8146540027137043,0.2857142857142857,0.25,0.3333333333333333,0.0,1.0,0.0
196,0.0400543109300746,1.0,0.6079765927481631,1.0,0.0,1.0,0.1612903225806451,0.8484183684670111,0.7226890756302521,0.8571428571428572,0.0,0.10895361380798273,0.527063599458728,0.8146540027137043,0.8571428571428571,0.375,0.3333333333333333,1.0,1.0,1.0
197,0.0678886625933469,0.0,0.6477068605673506,0.0,0.5,0.0,0.1612903225806451,0.0167450666723926,0.1932773109243697,0.8571428571428572,0.25,0.19417475728155345,0.7070365358592694,0.4621438263229308,0.7857142857142857,0.0,1.0,1.0,0.0,0.0
199,0.8995247793618465,0.0,0.0142655477642627,1.0,0.3125,1.0,0.2903225806451612,0.0214680217312359,0.0420168067226891,0.0,0.2,0.14617044228694712,0.3376184032476319,0.0051560379918588,0.1428571428571429,0.25,0.5555555555555556,1.0,0.0,0.0
202,0.3455532926001358,1.0,0.3024524426785606,0.0,0.0,1.0,0.0,0.8477370152090542,0.8487394957983193,0.8571428571428572,0.1,0.05987055016181221,0.9614343707713128,0.6746268656716419,0.7142857142857143,0.1875,0.9444444444444444,1.0,0.0,0.0
204,0.4650373387644263,1.0,0.8603505873609028,0.0,0.5,0.0,0.935483870967742,0.0295667114444944,0.7563025210084034,0.8571428571428572,0.9,0.029126213592233007,0.4411366711772666,0.4567164179104478,0.8571428571428571,0.4375,0.3333333333333333,1.0,1.0,0.0
205,0.0400543109300746,0.0,0.073361991202943,0.0,0.0625,0.0,0.8548387096774194,0.1221582487168734,0.2521008403361344,0.0,0.15,0.40075512405609504,0.6001353179972937,0.4621438263229308,0.7857142857142857,0.0,0.2222222222222222,1.0,1.0,1.0
209,0.4317718940936863,1.0,0.5179501604343792,0.0,0.0,1.0,0.3064516129032257,0.0368717336231802,0.6302521008403362,0.0,0.0,0.35760517799352753,0.3470906630581867,0.8146540027137043,0.3571428571428571,0.0625,0.3333333333333333,1.0,1.0,0.0
210,0.8995247793618465,0.0,0.0142886907240116,1.0,0.0,1.0,0.8387096774193549,0.0223019676306934,0.0756302521008404,0.0,0.2,0.14617044228694712,0.5047361299052774,0.0051560379918588,0.1428571428571429,0.25,0.6666666666666665,1.0,0.0,0.0
214,0.8995247793618465,0.0,0.5868261041188951,1.0,0.0,1.0,0.2903225806451612,0.0199188272608877,0.0420168067226891,0.0,0.2,0.14617044228694712,0.3376184032476319,0.0051560379918588,0.1428571428571429,0.25,0.2777777777777777,1.0,0.0,0.0
219,0.4650373387644263,1.0,0.9067913899619446,0.0,0.0,1.0,0.1612903225806451,0.9735951731458364,0.2016806722689076,0.2857142857142857,0.7000000000000001,0.19417475728155345,0.6833558863328824,1.0,0.9285714285714284,0.125,0.3888888888888889,1.0,1.0,1.0
220,0.3455532926001358,1.0,0.424143587692209,1.0,0.5,1.0,0.5967741935483871,0.4338960980414224,0.1932773109243697,0.8571428571428572,0.25,0.10895361380798273,0.7070365358592694,0.4621438263229308,0.8571428571428571,0.5,0.3333333333333333,1.0,1.0,1.0
221,0.0400543109300746,1.0,0.0143941723223589,0.0,0.1875,0.0,0.2096774193548387,0.0252146841871407,0.2521008403361344,0.5714285714285714,0.05,0.20064724919093854,0.3382949932341001,0.4621438263229308,0.3571428571428571,0.75,0.3333333333333333,1.0,1.0,1.0
222,0.130346232179226,0.0,0.5875921927094991,0.0,0.0,0.0,0.1612903225806451,0.5809168580175259,0.4201680672268907,0.0,0.8500000000000001,0.6709816612729235,0.6447902571041949,0.648032564450475,0.9285714285714284,0.25,0.4444444444444445,1.0,0.0,1.0
226,0.4650373387644263,1.0,0.8983574930711584,1.0,0.0,1.0,0.7580645161290323,0.6484675064086236,0.7647058823529412,0.7142857142857142,0.5,0.29288025889967634,0.3606224627875507,0.330257801899593,0.0,0.0625,0.3888888888888889,1.0,0.0,0.0
227,0.539714867617108,1.0,0.5596745247423855,0.0,0.1875,1.0,0.1612903225806451,0.5805372181981,0.7647058823529412,0.2857142857142857,0.2,0.16990291262135923,0.1427604871447902,0.4621438263229308,0.6428571428571429,0.3125,0.8888888888888888,1.0,0.0,1.0
228,0.992532247114732,0.0,0.0441788695711642,1.0,0.0,0.0,0.3387096774193548,0.0160595621081827,0.453781512605042,1.0,0.0,0.22761596548004315,0.148849797023004,0.4621438263229308,0.2857142857142857,0.1875,0.9444444444444444,1.0,0.0,0.0
231,0.4650373387644263,1.0,0.5243144346144657,0.0,0.0625,0.0,0.4838709677419355,0.4300877957631384,0.8823529411764707,0.0,0.45,0.22330097087378645,0.8761840324763195,0.648032564450475,0.1428571428571429,0.1875,0.0555555555555555,0.0,0.0,0.0
234,0.130346232179226,1.0,0.6263067276060603,0.0,0.25,0.0,0.6612903225806451,0.8477498137197189,0.3445378151260504,0.0,0.25,0.17745415318230853,0.9749661705006768,0.3611940298507463,0.0714285714285714,0.4375,0.0,1.0,1.0,0.0
235,0.691785471826205,1.0,0.2790786668206309,1.0,0.0,1.0,0.6612903225806451,0.1222876046295665,1.0084033613445378,0.2857142857142857,0.9,0.15102481121898592,0.7056833558863329,0.9185888738127546,0.3571428571428571,0.6875,0.6111111111111112,1.0,1.0,0.0
238,0.8655804480651731,1.0,0.6327919769507568,1.0,0.0,0.0,0.3064516129032257,0.4227474253683417,0.4873949579831932,1.0,0.0,0.05879180151024811,0.7936400541271988,0.3611940298507463,0.1428571428571429,0.375,0.0555555555555555,1.0,0.0,0.0
240,0.0169721656483367,0.0,0.0143565070427401,0.0,0.1875,0.0,0.4838709677419355,0.902535018226152,0.3529411764705882,0.4285714285714285,0.8,0.02966558791801511,0.951962110960758,0.4621438263229308,0.6428571428571429,0.4375,0.4999999999999999,1.0,1.0,0.0
241,0.4317718940936863,0.0,0.3823745531169579,1.0,0.5625,0.0,0.3064516129032257,0.8477182214473608,0.5882352941176471,1.0,0.9,0.6591154261057174,0.527063599458728,0.648032564450475,0.2857142857142857,0.0,0.3333333333333333,0.0,1.0,0.0
244,0.130346232179226,0.0,0.014259464113597,1.0,0.0,1.0,0.4032258064516129,0.0225083133688503,0.9495798319327732,0.0,0.55,0.27777777777777773,1.0,0.0051560379918588,0.1428571428571429,0.25,0.2777777777777777,1.0,0.0,0.0
245,0.5241004752206381,0.0,0.0142768228792761,1.0,0.3125,1.0,0.8387096774193549,0.0196416759877426,0.1596638655462184,0.0,0.2,0.27777777777777773,1.0,0.0051560379918588,0.1428571428571429,0.0,0.0,1.0,0.0,1.0
246,0.4650373387644263,0.0,0.9433959426421774,0.0,0.0,1.0,0.2258064516129032,0.6422484618408424,0.1764705882352941,0.8571428571428572,0.45,0.13160733549083062,0.6698240866035183,0.648032564450475,0.0,0.0625,0.5555555555555556,1.0,0.0,0.0
247,0.4650373387644263,1.0,0.3195537569536764,1.0,0.4375,0.0,0.3064516129032257,0.0560458264803698,0.2521008403361344,0.8571428571428572,0.15,0.16990291262135923,0.7070365358592694,0.4567164179104478,0.4285714285714286,0.4375,0.8333333333333333,0.0,1.0,0.0
250,0.3455532926001358,1.0,0.3616861074646909,1.0,0.0,1.0,0.2258064516129032,0.0286565794072786,0.0168067226890756,0.5714285714285714,0.05,0.14670981661272922,0.0872801082543978,0.8135685210312077,0.3571428571428571,0.0,0.3333333333333333,1.0,1.0,0.0
252,0.3455532926001358,0.0,0.649026383814624,0.0,0.125,1.0,0.5645161290322581,0.97228630182371,0.7394957983193277,1.0,0.75,0.15210355987055013,0.5284167794316644,0.4621438263229308,0.9285714285714284,0.5,0.3888888888888889,1.0,1.0,0.0
